YEAR,PLAYER,TEAM,SALARY
2011,Omer Asik,Bulls,1721000
2011,James Johnson,Raptors,1713600
2011,Roy Hibbert,Pacers,1685280
2011,Renaldo Balkman,Knicks,1675000
2011,Luke Babbitt,Blazers,1645440
2011,Sean Williams,Celtics,1629120
2011,Jrue Holiday,76ers,1627920
2011,JaVale McGee,Wizards,1601040
2011,Hamed Haddadi,Grizzlies,1600000
2011,Keith Bogans,Bulls,1600000
2011,Kevin Seraphin,Wizards,1563120
2011,Ty Lawson,Nuggets,1546560
2011,JJ Hickson,Cavaliers,1528920
2011,Solomon Jones,Pacers,1500000
2011,Eric Bledsoe,Clippers,1485000
2011,Jeff Teague,Hawks,1476840
2011,Alexis Ajinca,Raptors,1467840
2011,Avery Bradley,Celtics,1418160
2011,Eric Maynor,Thunder,1417800
2011,Ryan Anderson,Magic,1409040
2011,Roger Mason Jr.,Knicks,1400000
2011,Ronnie Price,Jazz,1381250
2011,James Anderson,Spurs,1361400
2011,Darren Collison,Pacers,1361040
2011,Courtney Lee,Rockets,1352640
2011,Eddie House,Heat,1352181
2011,Zydrunas Ilgauskas,Heat,1352181
2011,Shaquille O'Neal,Celtics,1352181
2011,Roko-Leni Ukic,Bucks,1350000
2011,Craig Brackins,76ers,1306920
2011,Kosta Koufos,Timberwolves,1298640
2011,Elliot Williams,Warriors,1254720
2011,Omri Casspi,Kings,1254480
2011,Rudy Fernandez,Blazers,1246680
2011,Trevor Booker,Wizards,1204560
2011,Serge Ibaka,Thunder,1204200
2011,Byron Mullens,Thunder,1204200
2011,Royal Ivey,Thunder,1200000
2011,Nicolas Batum,Blazers,1196760
2011,Damion James,Nets,1156320
2011,Rodrigue Beaubois,Mavericks,1156080
2011,Brian Cook,Clippers,1146337
2011,James Jones,Heat,1146337
2011,Darrell Arthur,Grizzlies,1123680
2011,Taj Gibson,Bulls,1117680
2011,Dominique Jones,Mavericks,1110120
2011,D.J. White,Bobcats,1108680
2011,Kyrylo Fesenko,Jazz,1087500
2011,DeMarre Carroll,Grizzlies,1085400
2011,Wayne Ellington,Timberwolves,1078800
2011,Quincy Pondexter,Hornets,1073280
2011,Alando Tucker,Timberwolves,1071720
2011,Toney Douglas,Knicks,1071000
2011,Jordan Crawford,Wizards,1042320
2011,Greivis Vasquez,Grizzlies,1035960
2011,Quinton Ross,Nets,1033342
2011,James Singleton,Wizards,1030189
2011,Jawad Williams,Cavaliers,1029389
2011,Aaron Gray,Hornets,1028840
2011,Daniel Orton,Wizards,1028400
2011,Christian Eyenga,Cavaliers,1020960
2011,Lazar Hayward,Timberwolves,1020960
2011,Jon Brockman,Bucks,1000000
2011,Shavlik Randolph,Nuggets,992680
2011,Stephen Graham,Nets,992680
2011,Joey Graham,Cavaliers,992680
2011,Patty Mills,Blazers,937195
2011,Donte Greene,Kings,930700
2011,DeJuan Blair,Spurs,918000
2011,Sam Young,Grizzlies,886000
2011,Ian Mahinmi,Mavericks,885120
2011,Alexander Johnson,Heat,885120
2011,Pops Mensah-Bonsu,Hornets,885120
2011,Salim Stoudamire,Hawks,884881
2011,Marcus Haislip,Spurs,855189
2011,Quincy Douby,Kings,855189
2011,Mouhamed Sene,Knicks,855189
2011,Tarence Kinsey,Warriors,855189
2011,Luc Mbah a Moute,Bucks,854389
2011,Tracy McGrady,Pistons,854389
2011,Kyle Weaver,Jazz,854389
2011,Darius Miles,Grizzlies,854389
2011,Javaris Crittenton,Wizards,854389
2011,Kenny Thomas,Kings,854389
2011,Antoine Wright,Kings,854389
2011,Fabricio Oberto,Blazers,854389
2011,Etan Thomas,Hawks,854389
2011,Kareem Rush,Clippers,825497
2011,Paul Davis,Wizards,825497
2011,Linton Johnson,Bulls,825497
2011,Desmond Mason,Kings,825497
2011,Kevin Ollie,Thunder,825497
2011,Ryan Bowen,Thunder,825497
2011,Gabe Pruitt,Celtics,825497
2011,Chris Quinn,Spurs,804131
2011,Sean Marks,Blazers,799105
2011,Chase Budinger,Rockets,780871
2011,Jermaine Taylor,Kings,780871
2011,Jeff Ayres,Clippers,762195
2011,Derrick Brown,Bobcats,762195
2011,Darryl Watkins,Pelicans,762195
2011,Tony Gaffney,Grizzlies,762195
2011,DaJuan Summers,Pistons,762195
2011,Marcus Thornton,Kings,762195
2011,Greg Stiemsma,Blazers,762195
2011,Taylor Griffin,Suns,762195
2011,Oliver Lafayette,Olimpia,762195
2011,Jonas Jerebko,Celtics,762195
2011,Lance Stephenson,Pacers,750000
2011,Mike Taylor,Clippers,736420
2011,Sun Yue,Lakers,736420
2011,Dontell Jefferson,Hornets,736420
2011,DeMarcus Nelson,Bulls,736420
2011,Walter Sharpe,Pistons,736420
2011,Othello Hunter,Madrid,736420
2011,Hassan Whiteside,Kings,730437
2011,Erick Dampier,Heat,713666
2011,Ime Udoka,Spurs,708640
2011,Mike Wilks,Thunder,679821
2011,Solomon Alabi,Raptors,670000
2011,Brian Skinner,Bucks,668434
2011,Allen Iverson,76ers,650686
2011,Alonzo Gee,Wizards,641141
2011,Acie Law,Grizzlies,633253
2011,Andy Rautins,Knicks,600000
2012,Kobe Bryant,Lakers,25244493
2012,Kevin Garnett,Celtics,21247044
2012,Tim Duncan,Spurs,21164619
2012,Rashard Lewis,Wizards,21136631
2012,Dirk Nowitzki,Mavericks,19092873
2012,Pau Gasol,Lakers,18714150
2012,Carmelo Anthony,Knicks,18518574
2012,Amar'e Stoudemire,Knicks,18217705
2012,Elton Brand,76ers,18160355
2012,Dwight Howard,Magic,18091770
2012,Joe Johnson,Hawks,18038573
2012,Andrei Kirilenko,76ers,17823000
2012,Chris Bosh,Heat,17545000
2012,LeBron James,Heat,17545000
2012,Chris Paul,Clippers,16359805
2012,Deron Williams,Nets,16359805
2012,Dwyane Wade,Heat,15691000
2012,Kevin Durant,Thunder,15506632
2012,Paul Pierce,Celtics,15333334
2012,Zach Randolph,Grizzlies,15200000
2012,Antawn Jamison,Cavaliers,15076715
2012,Rudy Gay,Grizzlies,15032144
2012,Brandon Roy,Timberwolves,15032144
2012,Al Jefferson,Jazz,15000000
2012,Andrew Bynum,Lakers,14900000
2012,Andre Iguodala,76ers,14718250
2012,Manu Ginobili,Spurs,14107492
2012,Chris Kaman,Hornets,14030000
2012,LaMarcus Aldridge,Blazers,14000000
2012,Carlos Boozer,Bulls,13500000
2012,Tyson Chandler,Knicks,13107837
2012,Nene Hilario,Wizards,13000000
2012,Marc Gasol,Grizzlies,12922194
2012,Emeka Okafor,Hornets,12642500
2012,Tony Parker,Spurs,12500000
2012,Al Horford,Hawks,12498483
2012,Josh Smith,Hawks,12400000
2012,Luol Deng,Bulls,12325000
2012,Danny Granger,Pacers,12015904
2012,Joakim Noah,Bulls,12000000
2012,Andrew Bogut,Bucks,12000000
2012,Steve Nash,Suns,11689062
2012,David Lee,Warriors,11610000
2012,Ben Gordon,Pistons,11600000
2012,Kevin Martin,Rockets,11519840
2012,Marcus Camby,Blazers,11227250
2012,Jason Terry,Mavericks,11158000
2012,Hedo Turkoglu,Magic,11015850
2012,Monta Ellis,Bucks,11000000
2012,Mehmet Okur,Nets,10890000
2012,Jose Calderon,Raptors,10561982
2012,Corey Maggette,Bobcats,10262069
2012,Jason Kidd,Mavericks,10121000
2012,DeAndre Jordan,Clippers,10079404
2012,Rajon Rondo,Celtics,10045454
2012,Ray Allen,Celtics,10000000
2012,Andrea Bargnani,Raptors,10000000
2012,David West,Pacers,10000000
2012,Gerald Wallace,Blazers,9500000
2012,Cuttino Mobley,Clippers,9500000
2012,Devin Harris,Jazz,9319000
2012,Richard Jefferson,Spurs,9282000
2012,Andris Biedrins,Warriors,9000000
2012,Lamar Odom,Mavericks,8900000
2012,Paul Millsap,Jazz,8603633
2012,Jameer Nelson,Magic,8600000
2012,Luis Scola,Rockets,8591793
2012,Carl Landry,Hornets,8500000
2012,Rodney Stuckey,Pistons,8500000
2012,Mo Williams,Clippers,8500000
2012,John Salmons,Kings,8083000
2012,Thaddeus Young,76ers,8039130
2012,Shawn Marion,Mavericks,8022449
2012,Caron Butler,Clippers,8000000
2012,Kris Humphries,Nets,8000000
2012,Kirk Hinrich,Hawks,8000000
2012,Mark Blount,Heat,7967375
2012,Andre Miller,Nuggets,7807728
2012,Arron Afflalo,Nuggets,7750000
2012,Anderson Varejao,Cavaliers,7700000
2012,Brendan Haywood,Mavericks,7624500
2012,Leandro Barbosa,Raptors,7600000
2012,James Posey,Pacers,7595600
2012,Raymond Felton,Blazers,7560000
2012,Charlie Villanueva,Pistons,7540000
2012,Marcus Thornton,Kings,7525000
2012,Marvin Williams,Hawks,7500000
2012,Tyrus Thomas,Bobcats,7305785
2012,Marcin Gortat,Suns,7258960
2012,Kendrick Perkins,Thunder,7123626
2012,Marko Jaric,Nets,7100000
2012,Samuel Dalembert,Rockets,7000000
2012,Derrick Rose,Bulls,6993708
2012,Beno Udrih,Bucks,6925400
2012,DeSagana Diop,Bobcats,6925400
2012,Metta World Peace,Lakers,6790640
2012,Trevor Ariza,Hornets,6790640
2012,Kwame Brown,Warriors,6750000
2012,JJ Redick,Magic,6750000
2012,Morris Peterson,Thunder,6665000
2012,Andres Nocioni,76ers,6650000
2012,Mike Conley,Grizzlies,6611571
2012,Jerome James,Bulls,6600000
2012,Wesley Matthews,Blazers,6505320
2012,Grant Hill,Suns,6500000
2012,Josh Childress,Suns,6500000
2012,Andray Blatche,Wizards,6442083
2012,Rasheed Wallace,Knicks,6322320
2012,Glen Davis,Magic,6300000
2012,Tayshaun Prince,Pistons,6292135
2012,Michael Beasley,Timberwolves,6262347
2012,Drew Gooden,Bucks,6226200
2012,Al Harrington,Nuggets,6226200
2012,Jermaine O'Neal,Celtics,6226200
2012,Francisco Garcia,Kings,6100000
2012,Channing Frye,Suns,6000000
2012,Amir Johnson,Raptors,6000000
2012,Luke Walton,Lakers,5971363
2012,Kyle Lowry,Rockets,5750000
2012,Blake Griffin,Clippers,5731080
2012,O.J. Mayo,Grizzlies,5632637
2012,Nenad Krstic,Basket,5543116
2012,John Wall,Wizards,5530080
2012,Wilson Chandler,Nuggets,5516664
2012,Chuck Hayes,Kings,5486250
2012,Sasha Vujacic,Knicks,5475113
2012,Mike Miller,Heat,5400000
2012,Jason Richardson,Magic,5395000
2012,Evan Turner,76ers,5293080
2012,Martell Webster,Timberwolves,5256000
2012,Tyreke Evans,Kings,5251825
2012,Antonio McDyess,Spurs,5220000
2012,Speedy Claxton,Hawks,5209454
2012,Lou Williams,76ers,5176000
2012,Kyrie Irving,Cavaliers,5144280
2012,Hasheem Thabeet,Blazers,5127720
2012,Russell Westbrook,Thunder,5082416
2012,Jamal Crawford,Blazers,5000000
2012,Luc Mbah a Moute,Bucks,5000000
2012,Kyle Korver,Bulls,5000000
2012,Jason Maxiell,Pistons,5000000
2012,Jarrett Jack,Hornets,5000000
2012,Marcus Banks,Pelicans,4847586
2012,Darius Songaila,76ers,4818000
2012,Darko Milicic,Timberwolves,4776500
2012,Derrick Favors,Jazz,4753320
2012,Brad Miller,Timberwolves,4752000
2012,Zaza Pachulia,Hawks,4750000
2012,Ronnie Brewer,Bulls,4710000
2012,Kevin Love,Timberwolves,4609701
2012,James Harden,Thunder,4604760
2012,Derrick Williams,Timberwolves,4602720
2012,Linas Kleiza,Raptors,4600000
2012,Nikola Pekovic,Timberwolves,4503600
2012,Jonas Jerebko,Pistons,4500000
2012,Jeff Green,Magic,4455988
2012,Daniel Gibson,Cavaliers,4403834
2012,Enes Kanter,Jazz,4319280
2012,J.J. Barea,Timberwolves,4300000
2012,Ramon Sessions,Lakers,4257973
2012,Randy Foye,Clippers,4250000
2012,Jared Dudley,Suns,4250000
2012,Brandon Bass,Celtics,4250000
2012,Chris Andersen,Nuggets,4234000
2012,Danilo Gallinari,Nuggets,4190182
2012,Bruce Bowen,Spurs,4100000
2012,Charlie Bell,Warriors,4099920
2012,Greg Buckner,Grizzlies,4080915
2012,Udonis Haslem,Heat,4060000
2012,Spencer Hawes,76ers,4051024
2012,Wesley Johnson,Timberwolves,4006080
2012,Jordan Farmar,Nets,4000000
2012,Steve Blake,Lakers,4000000
2012,Mario Chalmers,Heat,4000000
2012,Ryan Gomes,Clippers,4000000
2012,Tiago Splitter,Spurs,3944000
2012,Matt Carroll,Bobcats,3900000
2012,DeMarcus Cousins,Kings,3880800
2012,Eric Gordon,Hornets,3831184
2012,Dorell Wright,Warriors,3823000
2012,Nazr Mohammed,Thunder,3750000
2012,Mike Dunleavy,Bucks,3750000
2012,Tristan Thompson,Cavaliers,3726600
2012,Joel Anthony,Heat,3700000
2012,CJ Miles,Jazz,3700000
2012,Nick Young,Wizards,3695857
2012,Luke Ridnour,Timberwolves,3680000
2012,Matt Bonner,Spurs,3630000
2012,Carlos Delfino,Bucks,3500000
2012,Shannon Brown,Suns,3500000
2012,Shaun Livingston,Bucks,3500000
2012,Ricky Rubio,Timberwolves,3480120
2012,Raja Bell,Jazz,3480000
2012,Jonny Flynn,Blazers,3414720
2012,C.J. Watson,Bulls,3400000
2012,Marco Belinelli,Hornets,3377604
2012,DeMar DeRozan,Raptors,3344250
2012,Timofey Mozgov,Nuggets,3343896
2012,Daequan Cook,Thunder,3341558
2012,Thabo Sefolosha,Thunder,3300000
2012,Ekpe Udoh,Bucks,3294960
2012,Nick Collison,Thunder,3272997
2012,Chris Duhon,Magic,3250000
2012,Will Bynum,Pistons,3250000
2012,D.J. Augustin,Bobcats,3236470
2012,Tony Allen,Grizzlies,3150000
2012,Shawne Williams,Nets,3135000
2012,Shane Battier,Heat,3135000
2012,Stephen Curry,Warriors,3117120
2012,Brook Lopez,Nets,3076983
2012,Jan Vesely,Wizards,3065040
2012,Corey Brewer,Nuggets,3059000
2012,Jerryd Bayless,Raptors,3042280
2012,Greg Monroe,Pistons,3007920
2012,Jason Thompson,Kings,3001284
2012,Josh McRoberts,Lakers,3000000
2012,Vince Carter,Mavericks,3000000
2012,Chris Wilcox,Celtics,3000000
2012,Brandon Rush,Warriors,2956658
2012,Anthony Randolph,Timberwolves,2911231
2012,Robin Lopez,Suns,2862602
2012,Julian Wright,Raptors,2858057
2012,Jordan Hill,Lakers,2855760
2012,Mark Madsen,Timberwolves,2840000
2012,James Johnson,Raptors,2812006
2012,Bismack Biyombo,Bobcats,2798040
2012,Lou Amundson,Pacers,2763450
2012,Al-Farouq Aminu,Hornets,2755560
2012,Eduardo Najera,Bobcats,2750000
2012,Marreese Speights,Grizzlies,2721255
2012,Gordon Hayward,Jazz,2709720
2012,Dahntay Jones,Pacers,2700000
2012,David Andersen,Ulker,2685185
2012,Jrue Holiday,76ers,2674852
2012,Roy Hibbert,Pacers,2588590
2012,Brandon Knight,Pistons,2563320
2012,Ersan Ilyasova,Bucks,2541000
2012,Jason Smith,Hornets,2500000
2012,Kenyon Martin,Clippers,2500000
2012,Reggie Williams,Bobcats,2500000
2012,DeShawn Stevenson,Nets,2500000
2012,Brandon Jennings,Bucks,2493720
2012,JaVale McGee,Wizards,2462400
2012,Quentin Richardson,Magic,2446200
2012,Paul George,Pacers,2406240
2012,Ricky Davis,Clippers,2400000
2012,Kemba Walker,Bobcats,2356320
2012,JJ Hickson,Kings,2354537
2012,Jimmer Fredette,Kings,2339040
2012,JR Smith,Knicks,2338709
2012,Derek Fisher,Thunder,2329545
2012,Cole Aldrich,Thunder,2286000
2012,Gerald Henderson,Bobcats,2250600
2012,Anthony Parker,Cavaliers,2250000
2012,Keyon Dooling,Celtics,2246400
2012,Ben Wallace,Pistons,2246400
2012,Ryan Anderson,Magic,2244601
2012,Courtney Lee,Rockets,2225093
2012,Ed Davis,Raptors,2207040
2012,Kosta Koufos,Nuggets,2203792
2012,Rudy Fernandez,Nuggets,2180443
2012,Xavier Henry,Hornets,2171640
2012,Nicolas Batum,Blazers,2155365
2012,Josh Howard,Jazz,2150000
2012,Tyler Hansbrough,Pacers,2138040
2012,Klay Thompson,Warriors,2126520
2012,Alec Burks,Jazz,2111160
2012,Goran Dragic,Rockets,2108000
2012,Anthony Johnson,Magic,2062800
2012,Brent Barry,Rockets,2062800
2012,Anthony Tolliver,Timberwolves,2050000
2012,Darrell Arthur,Nuggets,2027119
2012,Aaron Brooks,Pacers,2016692
2012,Markieff Morris,Suns,2005560
2012,D.J. White,Bobcats,2001167
2012,Chauncey Billups,Clippers,2000032
2012,Earl Watson,Jazz,2000000
2012,Dante Cunningham,Grizzlies,2000000
2012,Rasho Nesterovic,Raptors,1990000
2012,Patrick Patterson,Rockets,1959960
2012,Austin Daye,Pistons,1929600
2012,Matt Barnes,Lakers,1906200
2012,Luke Babbitt,Blazers,1892280
2012,Larry Sanders,Bucks,1861920
2012,Omer Asik,Bulls,1857500
2012,Dikembe Mutombo,Rockets,1823280
2012,Marcus Morris,Rockets,1823280
2012,Kawhi Leonard,Spurs,1809840
2012,Keith Bogans,Nets,1728000
2012,Nikola Vucevic,76ers,1719480
2012,Kevin Seraphin,Wizards,1680360
2012,Donte Greene,Kings,1679914
2012,Renaldo Balkman,Knicks,1675000
2012,Ty Lawson,Nuggets,1654440
2012,Eric Bledsoe,Clippers,1596360
2012,Jeff Teague,Hawks,1579920
2012,Sebastian Telfair,Suns,1567500
2012,Gustavo Ayon,Hornets,1567500
2012,Iman Shumpert,Knicks,1563120
2012,George Hill,Pacers,1540493
2012,Avery Bradley,Celtics,1524480
2012,Eric Maynor,Thunder,1516680
2012,Jeff Ayres,Pacers,1500000
2012,Greg Oden,Heat,1500000
2012,Gary Forbes,Raptors,1500000
2012,James Jones,Heat,1500000
2012,Chris Singleton,Wizards,1485000
2012,Alexis Ajinca,Pelicans,1467840
2012,Darren Collison,Pacers,1455960
2012,Elliot Williams,Blazers,1442880
2012,Tobias Harris,Bucks,1418160
2012,Craig Brackins,76ers,1404960
2012,James Anderson,Spurs,1402540
2012,Zydrunas Ilgauskas,Heat,1399507
2012,Eddie House,Heat,1399507
2012,Nolan Smith,Blazers,1365720
2012,Kurt Thomas,Blazers,1352181
2012,Jamaal Tinsley,Jazz,1352181
2012,Shaquille O'Neal,Celtics,1352181
2012,Roko-Leni Ukic,Bucks,1350000
2012,Omri Casspi,Cavaliers,1341960
2012,Hamed Haddadi,Grizzlies,1300000
2012,Trevor Booker,Wizards,1294920
2012,Serge Ibaka,Thunder,1288200
2012,Byron Mullens,Bobcats,1288200
2012,Kenneth Faried,Nuggets,1254720
2012,Damion James,Nets,1243080
2012,Rodrigue Beaubois,Mavericks,1236720
2012,Brian Cook,Wizards,1223166
2012,Royal Ivey,Thunder,1200000
2012,Taj Gibson,Bulls,1195680
2012,Dominique Jones,Mavericks,1193280
2012,Sam Young,Grizzlies,1184750
2012,Earl Clark,Magic,1160000
2012,Reggie Jackson,Thunder,1156320
2012,Wayne Ellington,Timberwolves,1154040
2012,Quincy Pondexter,Grizzlies,1153800
2012,Toney Douglas,Knicks,1145640
2012,Jordan Hamilton,Nuggets,1121520
2012,Jordan Crawford,Wizards,1120440
2012,Greivis Vasquez,Hornets,1113600
2012,Stephen Graham,Bucks,1106941
2012,Joey Graham,Cavaliers,1106941
2012,Daniel Orton,Magic,1105560
2012,Christian Eyenga,Lakers,1097520
2012,Lazar Hayward,Thunder,1097520
2012,Norris Cole,Heat,1082520
2012,Cory Joseph,Spurs,1074720
2012,Alando Tucker,Timberwolves,1071720
2012,Von Wafer,Magic,1069509
2012,MarShon Brooks,Nets,1063865
2012,Stephen Jackson,Spurs,1059750
2012,DeJuan Blair,Spurs,1054000
2012,JaJuan Johnson,Celtics,1042320
2012,Quinton Ross,Nets,1033342
2012,Jawad Williams,Cavaliers,1029389
2012,Earl Barron,Warriors,1027424
2012,Jimmy Butler,Bulls,1020960
2012,Jeremy Pargo,Grizzlies,1000000
2012,Jon Brockman,Bucks,1000000
2012,Shavlik Randolph,Nuggets,992680
2012,Brandan Wright,Mavericks,915852
2012,John Lucas III,Bulls,915852
2012,Henry Walker,Knicks,885120
2012,Alexander Johnson,Heat,885120
2012,DeMarre Carroll,Jazz,885120
2012,Pops Mensah-Bonsu,Nuggets,885120
2012,Salim Stoudamire,Hawks,884881
2012,Patrick Ewing Jr.,Pelicans,884293
2012,Anthony Roberson,Bulls,855189
2012,Mouhamed Sene,Knicks,855189
2012,Quincy Douby,Kings,855189
2012,Marcus Haislip,Spurs,855189
2012,Tarence Kinsey,Warriors,855189
2012,Josh Davis,Grizzlies,854389
2012,Kyle Weaver,Grizzlies,854389
2012,Derrick Byars,Spurs,854389
2012,Luke Jackson,Heat,854389
2012,Jannero Pargo,Hawks,854389
2012,Darius Miles,Grizzlies,854389
2012,Javaris Crittenton,Wizards,854389
2012,Damien Wilkins,Pistons,854389
2012,Maurice Ager,Timberwolves,854389
2012,Etan Thomas,Hawks,854389
2012,Chandler Parsons,Rockets,850000
2012,Solomon Alabi,Raptors,830000
2012,Michael Redd,Suns,826828
2012,Desmond Mason,Kings,825497
2012,James White,Knicks,825497
2012,Linton Johnson,Bulls,825497
2012,Paul Davis,Wizards,825497
2012,Lindsey Hunter,Suns,825497
2012,Jermareo Davidson,Warriors,825497
2012,Ryan Bowen,Thunder,825497
2012,Kevin Ollie,Thunder,825497
2012,Gabe Pruitt,Celtics,825497
2012,Lance Stephenson,Pacers,810000
2012,Tyler Honeycutt,Kings,809875
2012,Chris Quinn,Cavaliers,804131
2012,Sean Marks,Blazers,799105
2013,Kobe Bryant,Lakers,30453805
2013,Dirk Nowitzki,Mavericks,20907128
2013,Amar'e Stoudemire,Knicks,19948799
2013,Joe Johnson,Nets,19752645
2013,Carmelo Anthony,Knicks,19444503
2013,Pau Gasol,Lakers,19285850
2013,Chris Bosh,Heat,19067500
2013,LeBron James,Heat,19067500
2013,Dwyane Wade,Heat,18673000
2013,Chris Paul,Clippers,18668431
2013,Kevin Durant,Thunder,17832626
2013,Derrick Rose,Bulls,17632688
2013,Deron Williams,Nets,17177795
2013,Andrew Bynum,76ers,16889000
2013,Paul Pierce,Celtics,16790345
2013,Zach Randolph,Grizzlies,16500000
2013,Rudy Gay,Grizzlies,16460538
2013,Carlos Boozer,Bulls,15300000
2013,Andre Iguodala,Nuggets,14968250
2013,Russell Westbrook,Thunder,14693906
2013,Emeka Okafor,Wizards,14487500
2013,Luol Deng,Bulls,14275000
2013,Manu Ginobili,Spurs,14107492
2013,Marc Gasol,Grizzlies,13891359
2013,Blake Griffin,Clippers,13701250
2013,Brook Lopez,Nets,13668750
2013,Kevin Love,Timberwolves,13668750
2013,Tyson Chandler,Knicks,13604188
2013,LaMarcus Aldridge,Blazers,13500000
2013,Al Jefferson,Jazz,13500000
2013,Josh Smith,Hawks,13200000
2013,Ben Gordon,Bobcats,13200000
2013,Danny Granger,Pacers,13058606
2013,Nene Hilario,Wizards,13000000
2013,Andrew Bogut,Warriors,13000000
2013,David Lee,Warriors,12744000
2013,Tony Parker,Spurs,12500000
2013,Kevin Martin,Thunder,12439675
2013,Serge Ibaka,Thunder,12350000
2013,Hedo Turkoglu,Magic,12000000
2013,Kris Humphries,Nets,12000000
2013,Kevin Garnett,Celtics,11566265
2013,Joakim Noah,Bulls,11100000
2013,Jose Calderon,Raptors,11046591
2013,Monta Ellis,Bucks,11000000
2013,Rajon Rondo,Celtics,11000000
2013,DeAndre Jordan,Clippers,10986550
2013,Corey Maggette,Pistons,10924138
2013,Mehmet Okur,Nets,10890000
2013,Nicolas Batum,Blazers,10850000
2013,Richard Jefferson,Warriors,10164000
2013,Stephen Jackson,Spurs,10059750
2013,Andrea Bargnani,Raptors,10000000
2013,David West,Pacers,10000000
2013,JaVale McGee,Nuggets,10000000
2013,Andrei Kirilenko,Timberwolves,9779349
2013,Gerald Wallace,Nets,9682435
2013,Tim Duncan,Spurs,9638554
2013,Cuttino Mobley,Clippers,9500000
2013,Danilo Gallinari,Nuggets,9439000
2013,Steve Nash,Lakers,9300500
2013,Andris Biedrins,Warriors,9000000
2013,Ryan Anderson,Hornets,8700000
2013,Shawn Marion,Mavericks,8646364
2013,Paul Millsap,Jazz,8603633
2013,Jameer Nelson,Magic,8600000
2013,Rodney Stuckey,Pistons,8500000
