year,player,games,mpg,ts,ast,turn_over,usg,orr,drr,rebr,per,va,ewa,foreign_player,team,salary,homegames,total_attendence,avg_attendence
2003,Jason Collier,13,8,0.488,2.5,5,15.5,14,18.4,16.1,14.41,3,0.1,0,Rockets,1376000,40,699280,17482
2003,Glen Rice,62,24.7,0.563,10.6,9,15.3,2,9.3,5.8,12.33,20.9,0.7,0,Rockets,9200000,40,699280,17482
2003,Eddie Griffin,77,24.5,0.462,9.8,8.6,17.9,9,19.2,14.1,15.13,51.2,1.7,0,Rockets,2162000,40,699280,17482
2003,Cuttino Mobley,73,41.7,0.537,13.3,10.6,19.2,3,8.6,5.7,15.21,107.1,3.6,0,Rockets,4903000,40,699280,17482
2003,Steve Francis,81,41,0.541,21.1,12.6,25.2,6,11.5,8.7,21.12,250.6,8.4,0,Rockets,4383000,40,699280,17482
2003,Speedy Claxton,30,15.7,0.509,26.8,12.5,19.8,6,8,6.9,15.89,17.2,0.6,0,Spurs,1081000,41,749048,18269
2003,Kevin Willis,71,11.8,0.506,6.4,15.9,17.4,12,18.8,15.6,11.98,8.7,0.3,0,Spurs,1000000,41,749048,18269
2003,David Robinson,64,26.2,0.531,9.3,12.6,14.9,12,22.8,17.6,16.74,76.8,2.6,0,Spurs,10500000,41,749048,18269
2003,Danny Ferry,64,9.4,0.459,11.8,15.2,11,4,10.1,7.2,5.16,-25.3,-0.8,0,Spurs,1100000,41,749048,18269
2003,Bruce Bowen,82,31.3,0.563,16.1,10.2,9.9,3,7.8,5.4,8.86,-31.4,-1,0,Spurs,824000,41,749048,18269
2003,Tony Parker,82,33.8,0.542,24,11,22.1,1,7.3,4.5,17.17,127.8,4.3,1,Spurs,800000,41,749048,18269
2003,Tim Duncan,81,39.3,0.564,14.1,11.1,25.7,10,27.3,19,26.46,355,11.8,1,Spurs,12072000,41,749048,18269
2003,Steve Smith,53,19.5,0.528,15.4,9.5,16,2,8.4,5.6,12.19,13,0.4,0,Spurs,9900000,41,749048,18269
2003,Steve Kerr,75,12.7,0.552,18.6,9.3,14,2,5.6,3.7,11.69,6.3,0.2,1,Spurs,2625000,41,749048,18269
2003,Randy Brown,32,8.2,0.425,34.9,17,11.7,1,10,5.6,6.83,-7.8,-0.3,0,Suns,2700000,41,755302,18422
2003,Shawn Marion,81,41.6,0.538,10.2,8,21.4,7,19.4,13,21.05,240.4,8,0,Suns,2265000,41,755302,18422
2003,Stephon Marbury,81,40,0.52,24.7,9.9,27.2,2,7.4,4.6,21.03,242.6,8.1,0,Suns,12375000,41,755302,18422
2003,Tom Gugliotta,27,16.6,0.474,15.7,15.7,15.8,6,19.1,12.6,10.78,-2.4,-0.1,0,Suns,10890000,41,755302,18422
2003,Bo Outlaw,80,22.5,0.574,21.7,14.7,9.8,8,14.8,11.6,11.22,-3.8,-0.1,0,Suns,6555000,41,755302,18422
2003,Jake Tsakalidis,33,16.5,0.502,6.5,13,14,9,16.2,12.7,9.68,-3.7,-0.1,1,Suns,877000,41,755302,18422
2003,Jake Voskuhl,65,14.6,0.604,12.4,16.6,11.1,11,15.4,13.4,10.67,0.5,0,0,Suns,587000,41,755302,18422
2003,Joe Johnson,82,27.5,0.472,18,9.2,18.1,3,10.5,6.6,12.1,26.9,0.9,0,Suns,1729000,41,755302,18422
2003,Penny Hardaway,58,30.6,0.499,23.6,14.6,18.8,4,12.3,8.2,13.26,36.5,1.2,0,Suns,12375000,41,755302,18422
2003,Wally Szczerbiak,52,35.3,0.567,13.2,8.5,20.2,3,11.3,7.4,17.84,100.6,3.4,1,Timberwolves,2933000,41,594743,14505
2003,Marc Jackson,77,13.5,0.508,7.2,11.6,18.5,10,14.7,12.2,13.32,14.1,0.5,0,Timberwolves,3575000,41,594743,14505
2003,Kevin Garnett,82,40.5,0.553,20.4,9.4,25,9,28.5,18.8,26.46,370.8,12.4,0,Timberwolves,25200000,41,594743,14505
2003,Joe Smith,54,20.7,0.524,8.1,9.2,15.6,12,15.7,13.7,13.67,18.1,0.6,0,Timberwolves,4991000,41,594743,14505
2003,Anthony Peeler,82,27.4,0.499,25.5,8.6,14,2,9.9,6.1,11.22,12.1,0.4,0,Timberwolves,3220000,41,594743,14505
2003,Rasho Nesterovic,77,30.4,0.536,11.2,9.7,15.9,7,16.9,12.2,14.44,66.9,2.2,0,Timberwolves,2436000,41,594743,14505
2003,Troy Murphy,79,31.8,0.526,9.7,10.2,15.7,10,24.3,17.1,15.38,72.8,2.4,0,Warriors,1409000,41,776660,18942
2003,Earl Boykins,68,19.4,0.543,26.1,8.6,20.3,3,4.2,3.5,18.24,71.3,2.4,0,Warriors,700000,41,776660,18942
2003,Gilbert Arenas,82,35,0.54,23.5,13.2,24.8,4,10.6,7.2,19.37,179,6,0,Warriors,512000,41,776660,18942
2003,Erick Dampier,82,24.1,0.543,7.3,14.2,14.6,13,15.7,14.6,14.96,64.3,2.1,0,Warriors,6858000,41,776660,18942
2003,Danny Fortson,17,13.1,0.442,12.8,16,14.8,14,21.3,17.4,9.13,-2.4,-0.1,0,Warriors,4935000,41,776660,18942
2003,Chris Mills,21,12.5,0.443,15.1,6.9,19.3,8,12.5,10.2,12.9,4.7,0.2,0,Warriors,6000000,41,776660,18942
2003,Bob Sura,55,20.5,0.51,27.1,12.6,18.2,6,10.2,7.9,14.46,29.2,1,0,Warriors,5540000,41,776660,18942
2003,Antawn Jamison,82,39.3,0.542,7.8,8.8,22.8,7,12.5,9.5,19.49,192.2,6.4,0,Warriors,4469000,41,776660,18942
2003,Adonal Foyle,82,21.8,0.563,7.4,14.6,10.2,11,18.5,14.6,13.92,44.3,1.5,1,Warriors,4400000,41,776660,18942
2003,Jahidi White,16,14.4,0.523,2.7,12,13.2,19,18.6,18.8,13.64,5.2,0.2,0,Wizards,4903000,41,681117,16612
2003,Christian Laettner,76,29.1,0.545,26.1,9.7,13.9,6,20.8,13.4,15.5,66.2,2.2,0,Wizards,4973000,41,681117,16612
2003,Etan Thomas,38,13.5,0.55,1.5,16.4,16,16,22,19,15.01,16.9,0.6,0,Wizards,1605000,41,681117,16612
2003,Jerry Stackhouse,70,39.2,0.528,16.3,10,26,3,8.5,5.6,19.81,190.9,6.4,0,Wizards,6000000,41,681117,16612
2003,Kwame Brown,80,22.2,0.496,7.6,14.4,16.9,9,19.9,14.2,13.4,37,1.2,0,Wizards,3974000,41,681117,16612
2003,Larry Hughes,67,31.9,0.521,17.6,11.7,19.8,4,13.4,8.5,15.82,84.9,2.8,0,Wizards,3159000,41,681117,16612
2003,Michael Jordan,82,37,0.491,14.4,8,26.5,3,16.7,9.7,20.14,211.2,7,0,Wizards,1030000,41,681117,16612
2003,Tyronn Lue,75,26.5,0.523,27.4,8,16.3,1,7.6,4.4,13.34,34.7,1.2,0,Wizards,1885000,41,681117,16612
2004,Eric Snow,82,37.9,0.546,31.9,11.4,17.2,3,8.8,5.7,15.61,107,3.6,0,76ers,4500000,41,647898,15802
2004,Aaron McKie,80,29.7,0.497,25,9.8,15.5,3,14.5,8.7,13.52,53.6,1.8,0,76ers,5000000,41,647898,15802
2004,Marc Jackson,77,13.5,0.508,7.2,11.6,18.5,10,14.7,12.2,13.32,14.1,0.5,0,76ers,3900000,41,647898,15802
2004,Kenny Thomas,66,30,0.517,12.8,13.3,18.4,10.9,20.4,15.6,14.4,42.8,1.4,0,76ers,2225000,41,647898,15802
2004,Glenn Robinson,69,37.6,0.519,11.2,13.5,26.2,4,15.7,10,17.57,136.7,4.6,0,76ers,10730000,41,647898,15802
2004,Desmond Mason,80,34.5,0.502,11.5,8.1,19.4,6.5,15.9,11.1,15.4,101.1,3.4,0,Bucks,1898000,41,630976,15389
2004,Toni Kukoc,63,27,0.551,22.7,12,20.4,5,13.7,9.1,18.35,99.9,3.3,1,Bucks,8050000,41,630976,15389
2004,Joe Smith,54,20.7,0.524,8.1,9.2,15.6,12,15.7,13.7,13.67,18.1,0.6,0,Bucks,5445000,41,630976,15389
2004,Joel Przybilla,32,17.1,0.424,13.7,21.7,5.9,10,20.9,15.5,6.5,-16.7,-0.6,0,Bucks,2373000,41,630976,15389
2004,Jamal Crawford,80,24.9,0.496,25.1,10.1,21.7,1,9,5.1,15.99,81.6,2.7,0,Bulls,2577000,40,847903,21197
2004,Marcus Fizer,38,21.3,0.503,8.8,10.4,24.8,11,18.3,14.8,18.04,43.7,1.5,0,Bulls,3726000,40,847903,21197
2004,Eddie Robinson,64,21.2,0.531,14.3,11.3,12,6,10,8.2,11.03,5.3,0.2,0,Bulls,6246000,40,847903,21197
2004,Mateen Cleaves,12,4.6,0.323,20.5,28.7,29.2,2,13,7.8,-1.26,-5,-0.2,0,Cavaliers,2134000,41,820439,20010
2004,Tony Battie,67,25.1,0.578,9.5,9.3,11.6,10,19.7,14.6,14.07,32.3,1.1,0,Cavaliers,4400000,41,820439,20010
2004,Chris Mihm,52,15.6,0.462,6.8,11.7,18.7,13,19.5,16,12.61,12.1,0.4,0,Cavaliers,2823000,41,820439,20010
2004,DeSagana Diop,80,11.8,0.356,16.2,21,9.7,7,18.4,12.8,5.64,-34.9,-1.2,1,Cavaliers,2118000,41,820439,20010
2004,Eric Williams,82,28.7,0.538,15.1,10.4,14.3,7,11.8,9.2,12.77,22.3,0.7,0,Cavaliers,5560000,41,820439,20010
2004,Michael Stewart,47,5.3,0.426,10.3,17.2,8.4,8,16.4,12.3,4.9,-12.4,-0.4,1,Cavaliers,4480000,41,820439,20010
2004,Kedrick Brown,51,13.1,0.392,8.8,10.1,12.9,7,16.6,11.9,8.3,-10.9,-0.4,0,Cavaliers,1757000,41,820439,20010
2004,Jumaine Jones,80,27.6,0.525,11.6,11.1,15.6,5,15.5,10.3,12.29,29.4,1,0,Celtics,2104000,41,763584,18624
2004,Elton Brand,62,39.6,0.543,11.4,11.7,20.6,13,19.3,16.2,21.09,175.6,5.9,0,Clippers,6364000,40,646830,16170
2004,Glen Rice,62,24.7,0.563,10.6,9,15.3,2,9.3,5.8,12.33,20.9,0.7,0,Clippers,9600000,40,646830,16170
2004,Keyon Dooling,55,17.6,0.494,17.7,11.9,18.2,1,7.3,4.2,10.27,-5.3,-0.2,0,Clippers,2256000,40,646830,16170
2004,Predrag Drobnjak,82,24.2,0.459,8.7,6.6,19.4,6,12.6,9.5,12.77,32.2,1.1,1,Clippers,639000,40,646830,16170
2004,Quentin Richardson,59,23.2,0.46,7.3,8.9,19.8,8,15.1,11.6,12.93,24.8,0.8,0,Clippers,1805000,40,646830,16170
2004,Corey Maggette,64,31.3,0.564,10.1,12,22.6,4,13.8,9.1,17.79,109.2,3.6,0,Clippers,2862000,40,646830,16170
2004,Wesley Person,66,29.4,0.565,13.8,6.9,14.9,1,9.6,5.6,13.86,48.7,1.6,0,Grizzlies,7700000,40,509806,12745
2004,Stromile Swift,67,22.1,0.542,6.1,13.4,18.9,9,20.3,14.6,17.49,66,2.2,0,Grizzlies,4614000,40,509806,12745
2004,Pau Gasol,82,36,0.57,12.7,11.8,22,7,19.9,13.7,20.66,201.6,6.7,1,Grizzlies,3417000,40,509806,12745
2004,Shane Battier,78,30.6,0.597,13,8.4,12.1,6,10.1,8.1,14.35,68.5,2.3,0,Grizzlies,2533000,40,509806,12745
2004,Mike Miller,65,33.6,0.537,13.8,10.1,19.7,2.4,15.7,8.9,15.23,77.1,2.6,0,Grizzlies,3380000,40,509806,12745
2004,Lorenzen Wright,70,28.3,0.489,8,11,18.9,10,20,15,14.21,40.1,1.3,0,Grizzlies,6600000,40,509806,12745
2004,James Posey,83,30.3,0.519,15.5,12.1,21.2,4.1,15.4,9.8,13.53,56.9,1.9,0,Grizzlies,2445000,40,509806,12745
2004,Jake Tsakalidis,33,16.5,0.502,6.5,13,14,9,16.2,12.7,9.68,-3.7,-0.1,1,Grizzlies,1580000,40,509806,12745
2004,Bo Outlaw,80,22.5,0.574,21.7,14.7,9.8,8,14.8,11.6,11.22,-3.8,-0.1,0,Grizzlies,5955000,40,509806,12745
2004,Jason Collier,13,8,0.488,2.5,5,15.5,14,18.4,16.1,14.41,3,0.1,0,Hawks,2109000,41,686688,16748
2004,Jason Terry,81,38,0.549,28.3,11.8,22.3,1,8.6,5.2,18.92,182.2,6.1,0,Hawks,2933000,41,686688,16748
2004,Chris Crawford,5,7.6,0.726,5.1,10.2,19.8,9,11.5,10.5,27.4,4.8,0.2,0,Hawks,3000000,41,686688,16748
2004,Alan Henderson,82,18.2,0.508,8.4,12.5,12.4,12,17.8,15.2,11.31,-2.1,-0.1,0,Hawks,7682000,41,686688,16748
2004,Eddie Jones,47,38.1,0.551,16.5,8.1,21.6,2,12.7,7.3,19.24,116.7,3.9,0,Heat,12320000,40,729178,18229
2004,Lamar Odom,49,34.3,0.519,17.7,13.9,21,4,17.9,11,14.88,42.4,1.4,0,Heat,4692000,40,729178,18229
2004,Bimbo Coles,35,19.7,0.413,25.1,9.8,12.8,1.8,8,4.8,7,-20.6,-0.7,0,Heat,2925000,40,729178,18229
2004,Brian Grant,82,32.2,0.552,10.4,12.9,14.6,10,26.8,18.3,14.83,65.5,2.2,0,Heat,12234000,40,729178,18229
2004,Jamal Mashburn,82,40.5,0.507,18.9,9.4,26.1,2,15.3,8.7,18.93,209,7,0,Hornets,8525000,40,581049,14526
2004,Bryce Drew,13,6.1,0.352,26.8,7.3,17.3,6,13.4,9.6,9.99,-0.6,0,0,Hornets,1300000,40,581049,14526
2004,David Wesley,73,37.1,0.533,16.5,8.7,20.3,2,5.9,3.8,15.74,105.9,3.5,0,Hornets,3960000,40,581049,14526
2004,George Lynch,81,18.5,0.464,19,9.5,13,11,16.8,13.7,12.21,19,0.6,0,Hornets,2800000,40,581049,14526
2004,Jamaal Magloire,82,29.8,0.541,8.6,15.5,16,12,22.3,17.2,14.7,74.7,2.5,1,Hornets,1735000,40,581049,14526
2004,Baron Davis,50,37.8,0.5,24.3,10.6,23.7,3,8.1,5.7,17.51,91.8,3.1,0,Hornets,5173000,40,581049,14526
2004,Stacey Augmon,70,12.3,0.474,20.7,12,13.5,3,12.7,8,9.24,-8.1,-0.3,0,Hornets,2400000,40,581049,14526
2004,Tom Gugliotta,27,16.6,0.474,15.7,15.7,15.8,6,19.1,12.6,10.78,-2.4,-0.1,0,Jazz,11668000,41,816042,19903
2004,Andrei Kirilenko,80,27.7,0.598,12.8,12.6,18.2,8,14.4,11.5,20.03,157.4,5.2,1,Jazz,956000,41,816042,19903
2004,Greg Ostertag,81,23.8,0.531,9.6,18.2,11.3,12,19.6,15.8,10.33,-3.9,-0.1,0,Jazz,8666000,41,816042,19903
2004,DeShawn Stevenson,61,12.5,0.444,9.9,12.2,20.2,4,9.7,6.8,8.81,-9.6,-0.3,0,Jazz,1624000,41,816042,19903
2004,Doug Christie,80,33.9,0.59,32.6,12.5,12.7,3,10.6,6.8,14.67,84.3,2.8,0,Kings,6250000,40,502852,12571
2004,Vlade Divac,80,29.8,0.519,23,12.8,16.1,7,17.8,12.9,15.25,82.6,2.8,1,Kings,12051000,40,502852,12571
2004,Bobby Jackson,59,28.4,0.561,16.8,9.8,22,4,9.8,7,18.92,99.1,3.3,0,Kings,2925000,40,502852,12571
2004,Chris Webber,67,39.1,0.485,16.8,9.9,28,7,21.1,14.4,21.48,212.9,7.1,0,Kings,15937000,40,502852,12571
2004,Peja Stojakovic,72,34,0.6,10.1,7.3,20.2,3,14,8.7,20.04,174.5,5.8,1,Kings,6250000,40,502852,12571
2004,Gerald Wallace,47,12.1,0.51,8.1,15.6,17.9,8,16,12,12.37,8,0.3,0,Kings,764000,40,502852,12571
2004,Lawrence Funderburke,27,8.5,0.466,8.6,6.4,14.7,8,16.9,12.9,11.45,-0.1,0,0,Kings,3600000,40,502852,12571
2004,Shaquille O'Neal,67,37.8,0.602,10.7,10.1,27.8,11,21.6,16.5,29.43,356.2,11.9,0,Lakers,26571000,41,778877,18997
2004,Derek Fisher,82,34.5,0.52,24.4,7.7,14.2,2,8,4.8,12.1,23.1,0.8,0,Lakers,3000000,41,778877,18997
2004,Devean George,71,22.7,0.485,13.9,9.8,14.7,6,13.7,10,11.18,8.2,0.3,0,Lakers,2244000,41,778877,18997
2004,Horace Grant,5,17,0.52,21.2,3,13,3,8.3,5.4,12.96,1.5,0,0,Lakers,2903000,41,778877,18997
2004,Rick Fox,76,28.7,0.523,24.7,11.8,15.4,3,13.5,8.3,12.01,24.6,0.8,1,Lakers,4549000,41,778877,18997
2004,Tracy McGrady,75,39.4,0.564,15,7.1,32.6,5,14.6,9.5,31.01,452,15.1,0,Magic,13279000,41,698768,17043
2004,Andrew DeClercq,77,17.2,0.562,11.3,18.2,12.5,12,17.5,14.6,10.27,-3.3,-0.1,0,Magic,3625000,41,698768,17043
2004,Mamadou N'diaye,22,16.5,0.514,4.8,14.5,15.6,9,17.3,12.8,12.76,5.9,0.2,0,Mavericks,1537000,41,821723,20042
2004,Michael Finley,69,38.3,0.514,12.7,7.1,22,4,12.3,8.4,18.34,154.6,5.2,0,Mavericks,13281000,41,821723,20042
2004,Shawn Bradley,81,21.4,0.601,9.4,11.7,12.2,10,20.7,15.1,16.97,82.3,2.7,1,Mavericks,5194000,41,821723,20042
2004,Steve Nash,82,33.1,0.576,29.1,9.4,24,3,7,4.8,23.51,253.1,8.4,1,Mavericks,5750000,41,821723,20042
2004,Tony Delk,67,28,0.547,18,8.5,15.3,2,11.9,7,13.79,38.9,1.3,0,Mavericks,2925000,41,821723,20042
2004,Antoine Walker,78,41.5,0.467,16.1,11.2,25.6,3,16.7,9.9,15.57,98.2,3.3,0,Mavericks,13500000,41,821723,20042
2004,Danny Fortson,17,13.1,0.442,12.8,16,14.8,14,21.3,17.4,9.13,-2.4,-0.1,0,Mavericks,5428000,41,821723,20042
2004,Kerry Kittles,65,30,0.55,17.1,5.5,17.9,3,11.7,7.4,18.09,110.6,3.7,0,Nets,9267000,41,621062,15147
2004,Richard Jefferson,80,36,0.563,13.8,10.7,18.3,6,14.4,10.2,16.44,127.7,4.3,0,Nets,1586000,41,621062,15147
2004,Aaron Williams,81,19.7,0.504,13.2,12.7,15.2,10,13.9,11.8,11.34,8.8,0.3,0,Nets,2925000,41,621062,15147
2004,Brandon Armstrong,17,4.1,0.405,5.5,13.6,20.3,0,6.6,3.3,4.83,-2.9,-0.1,0,Nets,995000,41,621062,15147
2004,Hubert Davis,43,7.6,0.484,23.8,9,13.1,2,11,6.5,9.07,-3.5,-0.1,0,Nets,2894000,41,621062,15147
2004,Jason Collins,81,23.5,0.521,14.2,13.8,11.6,8,13.9,11.1,9.24,-19.4,-0.6,0,Nets,1227000,41,621062,15147
2004,Jason Kidd,80,37.4,0.526,29.3,12.2,26,4,15.1,9.6,22.62,259.3,8.6,0,Nets,10950000,41,621062,15147
2004,Kenyon Martin,77,34.1,0.511,11.3,11.8,22.8,7,20.7,13.9,16.83,104.5,3.5,0,Nets,5128000,41,621062,15147
2004,Rodney White,72,21.7,0.469,12.5,16.1,22.8,3,13.3,7.9,10.37,-1.5,-0.1,0,Nuggets,1948000,41,706165,17223
2004,Andre Miller,80,36.4,0.495,29.1,11.2,20.3,3,9,6.1,15.65,101.1,3.4,0,Nuggets,3317000,41,706165,17223
2004,Marcus Camby,29,21.2,0.444,14.6,8.4,19,14,26.4,19.7,16.28,26.1,0.9,0,Nuggets,7250000,41,706165,17223
2004,Jamaal Tinsley,73,30.6,0.468,40.7,14.3,17.4,3,9.9,6.5,13.53,42.3,1.4,0,Pacers,861000,41,581472,14182
2004,Jeff Foster,77,10.4,0.394,17.5,11.7,12.7,17,22,19.5,10.88,0.5,0,0,Pacers,2264000,41,581472,14182
2004,Jonathan Bender,46,17.8,0.521,11.2,11.2,16.8,6,12.2,9.1,13.1,15.9,0.5,0,Pacers,4278000,41,581472,14182
2004,Metta World Peace,69,33.6,0.529,14.6,10.7,20.9,5,12.4,8.8,17.49,120.9,4,0,Pacers,2676000,41,581472,14182
2004,Scot Pollard,23,14.1,0.497,4.8,12,14.2,16,18.8,17.5,13.49,7,0.2,0,Pacers,5310000,41,581472,14182
2004,Primoz Brezec,22,5,0.449,6.9,12.1,19.7,13,9.9,11.6,10.79,0.2,0,1,Pacers,862000,41,581472,14182
2004,Austin Croshere,49,12.9,0.53,17.4,8.7,17.9,7,19.9,13.7,16.04,21.4,0.7,0,Pacers,7610000,41,581472,14182
2004,Corliss Williamson,82,25.1,0.515,8.8,10.6,22.8,8,12.3,10.3,16.04,69.8,2.3,0,Pistons,5000000,41,896971,21877
2004,Richard Hamilton,82,32.2,0.531,10.8,10.4,28.5,4,10.5,7.1,19.76,182.5,6.1,0,Pistons,3596000,41,896971,21877
2004,Lindsey Hunter,29,23.2,0.434,15.8,12.6,24.3,2,7.8,5,11.81,6.6,0.2,0,Pistons,3300000,41,896971,21877
2004,Chucky Atkins,65,21.5,0.475,23.7,10.4,18.7,2,6.5,4.1,10.97,-0.3,0,0,Pistons,3900000,41,896971,21877
2004,Bob Sura,55,20.5,0.51,27.1,12.6,18.2,6,10.2,7.9,14.46,29.2,1,0,Pistons,6166000,41,896971,21877
2004,Ben Wallace,73,39.4,0.486,16.5,12.1,9.5,12,34.9,23.2,15.62,88.4,2.9,0,Pistons,5500000,41,896971,21877
2004,Zeljko Rebraca,30,16.3,0.596,4.4,14.2,17.1,6,16,11.2,13.65,11.1,0.4,1,Pistons,4200000,41,896971,21877
2004,Antonio Davis,53,35.7,0.483,12.9,11.6,19.8,8,19.3,13.1,14.68,44.9,1.5,0,Raptors,12000000,41,769707,18773
2004,Alvin Williams,78,33.8,0.508,26.8,8.2,19.6,2,8.6,5.3,17.1,120.1,4,0,Raptors,5500000,41,769707,18773
2004,Vince Carter,43,34.2,0.532,13.7,7.1,26.3,4,10.4,7.3,22.48,131.5,4.4,0,Raptors,11953000,41,769707,18773
2004,Michael Curry,78,19.9,0.474,26.3,10.9,8.8,1,8.6,4.8,5.54,-57.6,-1.9,0,Raptors,2800000,41,769707,18773
2004,Michael Bradley,67,19.6,0.492,13.8,15.6,13.6,13,22.4,17.7,12.19,6.7,0.2,0,Raptors,1292000,41,769707,18773
2004,Jerome Williams,71,33,0.525,11.2,11.5,13.6,11,21.2,15.8,14.84,58.4,1.9,0,Raptors,5400000,41,769707,18773
2004,Morris Peterson,82,36,0.488,12.6,8.5,18.9,4,10.7,7,13.13,57.8,1.9,0,Raptors,1646000,41,769707,18773
2004,Jerome Moiso,51,12.6,0.542,8.6,17.9,15.3,11,21.7,16.1,13.62,14.5,0.5,1,Raptors,2230000,41,769707,18773
2004,Jalen Rose,82,40.9,0.508,16,11.5,25.6,2,9.2,5.8,15.94,136,4.5,0,Raptors,13279000,41,769707,18773
2004,Dion Glover,76,24.9,0.512,14.6,11.2,18.5,4,12.8,8.5,13.79,46.4,1.5,0,Raptors,2270000,41,769707,18773
2004,Kelvin Cato,73,17.1,0.535,5.2,14.5,12.3,12,26.7,19.8,14.07,32.3,1.1,0,Rockets,7344000,40,699280,17482
2004,Cuttino Mobley,73,41.7,0.537,13.3,10.6,19.2,3,8.6,5.7,15.21,107.1,3.6,0,Rockets,5393000,40,699280,17482
2004,Steve Francis,81,41,0.541,21.1,12.6,25.2,6,11.5,8.7,21.12,250.6,8.4,0,Rockets,5720000,40,699280,17482
2004,Mark Jackson,82,17.9,0.473,40.3,16.3,18.9,3,11.3,7.3,12.62,17.8,0.6,0,Rockets,4580000,40,699280,17482
2004,Scott Padgett,82,16.1,0.496,13.7,11.2,17.6,8,16.7,12.5,12.15,6.4,0.2,0,Rockets,2102000,40,699280,17482
2004,Maurice Taylor,67,20.6,0.472,8.7,13.1,21.4,8,11.7,10,11.92,4.3,0.1,0,Rockets,7800000,40,699280,17482
2004,Charlie Ward,66,22.2,0.54,36.5,11.3,17.4,2,12.4,7.1,16.06,55.4,1.8,0,Spurs,6030000,41,749048,18269
2004,Ron Mercer,72,23.2,0.439,14,6.8,17.2,2,8,5.2,9.73,-9.6,-0.3,0,Spurs,7169000,41,749048,18269
2004,Robert Horry,80,29.3,0.488,26.5,12.7,12.2,9,16.1,12.3,11.77,4.7,0.2,0,Spurs,5300000,41,749048,18269
2004,Hedo Turkoglu,67,17.5,0.509,15.1,8.7,16.8,3,13.3,8.6,12.18,14.7,0.5,1,Spurs,1995000,41,749048,18269
2004,Anthony Carter,49,18.6,0.39,37.7,15,18.4,1,9.3,5.3,10.45,-3.8,-0.1,0,Spurs,4063000,41,749048,18269
2004,Tony Parker,82,33.8,0.542,24,11,22.1,1,7.3,4.5,17.17,127.8,4.3,1,Spurs,856000,41,749048,18269
2004,Tim Duncan,81,39.3,0.564,14.1,11.1,25.7,10,27.3,19,26.46,355,11.8,1,Spurs,13279000,41,749048,18269
2004,Joe Johnson,82,27.5,0.472,18,9.2,18.1,3,10.5,6.6,12.1,26.9,0.9,0,Suns,1850000,41,755302,18422
2004,Shawn Marion,81,41.6,0.538,10.2,8,21.4,7,19.4,13,21.05,240.4,8,0,Suns,3069000,41,755302,18422
2004,Stephon Marbury,81,40,0.52,24.7,9.9,27.2,2,7.4,4.6,21.03,242.6,8.1,0,Suns,13500000,41,755302,18422
2004,Donnell Harvey,77,20.9,0.486,11.7,14.4,19.5,9,21.6,14.8,12.1,7.2,0.2,0,Suns,1631000,41,755302,18422
2004,Howard Eisley,82,27.4,0.552,35,11.8,17.4,1,8.7,4.9,14.47,58.1,1.9,0,Suns,5843000,41,755302,18422
2004,Mark Madsen,54,14.5,0.458,14.9,10.6,11.6,12,10.6,11.5,8.65,-16.6,-0.6,0,Timberwolves,1474000,41,594743,14505
2004,Wally Szczerbiak,52,35.3,0.567,13.2,8.5,20.2,3,11.3,7.4,17.84,100.6,3.4,1,Timberwolves,3912000,41,594743,14505
2004,Kevin Garnett,82,40.5,0.553,20.4,9.4,25,9,28.5,18.8,26.46,370.8,12.4,0,Timberwolves,28000000,41,594743,14505
2004,Latrell Sprewell,74,38.6,0.497,19.2,10,21.1,2,10.1,5.9,15.18,99.9,3.3,0,Timberwolves,13500000,41,594743,14505
2004,Trenton Hassell,82,24.4,0.411,23.2,12.8,10.7,2,11.9,7,5.9,-68.7,-2.3,0,Timberwolves,587000,41,594743,14505
2004,Erick Dampier,82,24.1,0.543,7.3,14.2,14.6,13,15.7,14.6,14.96,64.3,2.1,0,Warriors,7482000,41,776660,18942
2004,Avery Johnson,48,9,0.467,24.6,11.1,19.9,3,5.4,4,13.09,6.7,0.2,0,Warriors,5445000,41,776660,18942
2004,Nick Van Exel,73,27.8,0.51,23.5,9.3,21.8,2,9.4,5.7,16.7,86.1,2.9,0,Warriors,10912000,41,776660,18942
2004,Adonal Foyle,82,21.8,0.563,7.4,14.6,10.2,11,18.5,14.6,13.92,44.3,1.5,1,Warriors,4400000,41,776660,18942
2004,Troy Murphy,79,31.8,0.526,9.7,10.2,15.7,10,24.3,17.1,15.38,72.8,2.4,0,Warriors,1507000,41,776660,18942
2004,Speedy Claxton,30,15.7,0.509,26.8,12.5,19.8,6,8,6.9,15.89,17.2,0.6,0,Warriors,1667000,41,776660,18942
2004,Jahidi White,16,14.4,0.523,2.7,12,13.2,19,18.6,18.8,13.64,5.2,0.2,0,Wizards,5394000,41,681117,16612
2004,Brevin Knight,55,16.9,0.442,40.8,16.5,17.6,2,7.9,4.9,11.31,2.1,0.1,0,Wizards,5062000,41,681117,16612
2004,Chris Whitney,51,20.6,0.468,24.4,11.9,15.7,0.3,7.4,3.7,9.83,-9.2,-0.3,0,Wizards,3259000,41,681117,16612
2004,Christian Laettner,76,29.1,0.545,26.1,9.7,13.9,6,20.8,13.4,15.5,66.2,2.2,0,Wizards,5526000,41,681117,16612
2004,Etan Thomas,38,13.5,0.55,1.5,16.4,16,16,22,19,15.01,16.9,0.6,0,Wizards,2211000,41,681117,16612
